Linha ID;ID Pedido;Data do Pedido;Data do Envio;Mode de Envio;ID Vendedor;Nome do Vendedor;Segmento;Pais;Cidade;Estado;Codigo Postal;Região;Produto ID;Categoria;Sub-Categoria;Nome do Produto;Valor venda;Quantidade;Desconto;Lucro;Ano;Mes;Dia;Envio Dias;Valor Unitario;Margem
5027;US-2014-130953;2014-07-30;2014-08-04;Standard Class;RF-19735;Roland Fjeld;Consumer;United States;Oklahoma City;Oklahoma;73120;Central;OFF-AP-10002311;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;137,62;2,0;0,0;60,55;2014;7;30;5;68,81;0,44
5028;US-2014-130953;2014-07-30;2014-08-04;Standard Class;RF-19735;Roland Fjeld;Consumer;United States;Oklahoma City;Oklahoma;73120;Central;FUR-CH-10004626;Furniture;Chairs;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;302,67;3,0;0,0;72,64;2014;7;30;5;100,89;0,24
5029;CA-2011-151792;2011-09-02;2011-09-07;Second Class;CV-12295;Christina VanderZanden;Consumer;United States;Chicago;Illinois;60653;Central;TEC-AC-10001606;Technology;Accessories;Logitech Wireless Performance Mouse MX for PC and Mac;239,98;3,0;20,0;53,99;2011;9;2;5;79,99;0,23
5030;CA-2014-139304;2014-01-30;2014-02-03;Standard Class;VG-21790;Vivek Gonzalez;Consumer;United States;San Francisco;California;94109;West;OFF-AR-10001216;Office Supplies;Art;Newell 339;8,34;3,0;0,0;2,17;2014;1;30;4;2,78;0,26
5031;CA-2014-139304;2014-01-30;2014-02-03;Standard Class;VG-21790;Vivek Gonzalez;Consumer;United States;San Francisco;California;94109;West;OFF-SU-10001664;Office Supplies;Supplies;Acme Office Executive Series Stainless Steel Trimmers;8,57;1,0;0,0;2,23;2014;1;30;4;8,57;0,26
5032;CA-2014-139304;2014-01-30;2014-02-03;Standard Class;VG-21790;Vivek Gonzalez;Consumer;United States;San Francisco;California;94109;West;OFF-BI-10002498;Office Supplies;Binders;Clear Mylar Reinforcing Strips;119,62;8,0;20,0;40,37;2014;1;30;4;14,95;0,34
5033;CA-2013-155166;2013-12-27;2014-01-03;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Vineland;New Jersey;8360;East;FUR-CH-10003968;Furniture;Chairs;Novimex Turbo Task Chair;212,94;3,0;0,0;25,55;2013;12;27;7;70,98;0,12
5034;CA-2013-155166;2013-12-27;2014-01-03;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Vineland;New Jersey;8360;East;OFF-AP-10002765;Office Supplies;Appliances;Fellowes Advanced Computer Series Surge Protectors;26,49;1,0;0,0;7,42;2013;12;27;7;26,49;0,28
5035;CA-2012-103954;2012-08-09;2012-08-13;Second Class;HR-14770;Hallie Redmond;Home Office;United States;Milwaukee;Wisconsin;53209;Central;FUR-BO-10004690;Furniture;Bookcases;O'Sullivan Cherrywood Estates Traditional Barrister Bookcase;687,4;5,0;0,0;48,12;2012;8;9;4;137,48;0,07
5036;CA-2011-169803;2011-04-06;2011-04-12;Standard Class;SC-20260;Scott Cohen;Corporate;United States;Seattle;Washington;98115;West;FUR-TA-10000688;Furniture;Tables;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;653,55;3,0;0,0;111,1;2011;4;6;6;217,85;0,17
5037;CA-2011-169803;2011-04-06;2011-04-12;Standard Class;SC-20260;Scott Cohen;Corporate;United States;Seattle;Washington;98115;West;TEC-AC-10003441;Technology;Accessories;Kingston Digital DataTraveler 32GB USB 2.0;33,9;2,0;0,0;2,03;2011;4;6;6;16,95;0,06
5038;CA-2014-141719;2014-11-18;2014-11-22;Second Class;EG-13900;Emily Grady;Consumer;United States;Naperville;Illinois;60540;Central;TEC-AC-10003610;Technology;Accessories;Logitech Illuminated - Keyboard;239,96;5,0;20,0;83,99;2014;11;18;4;47,99;0,35
5039;CA-2012-136469;2012-07-11;2012-07-12;First Class;TS-21370;Todd Sumrall;Corporate;United States;Wilmington;Delaware;19805;East;FUR-TA-10001520;Furniture;Tables;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;199,84;4,0;30,0;-37,11;2012;7;11;1;49,96;-0,19
5040;CA-2012-136469;2012-07-11;2012-07-12;First Class;TS-21370;Todd Sumrall;Corporate;United States;Wilmington;Delaware;19805;East;TEC-PH-10001817;Technology;Phones;Wilson Electronics DB Pro Signal Booster;716,0;2,0;0,0;193,32;2012;7;11;1;358,0;0,27
5041;CA-2012-136469;2012-07-11;2012-07-12;First Class;TS-21370;Todd Sumrall;Corporate;United States;Wilmington;Delaware;19805;East;OFF-BI-10004492;Office Supplies;Binders;Tuf-Vin Binders;221,06;7,0;0,0;103,9;2012;7;11;1;31,58;0,47
5042;CA-2013-158694;2013-11-11;2013-11-14;Second Class;AI-10855;Arianne Irving;Consumer;United States;Los Angeles;California;90036;West;OFF-PA-10002421;Office Supplies;Paper;Embossed Ink Jet Note Cards;67,71;3,0;0,0;32,5;2013;11;11;3;22,57;0,48
5043;CA-2013-158694;2013-11-11;2013-11-14;Second Class;AI-10855;Arianne Irving;Consumer;United States;Los Angeles;California;90036;West;OFF-AP-10000055;Office Supplies;Appliances;Belkin F9S820V06 8 Outlet Surge;129,92;4,0;0,0;38,98;2013;11;11;3;32,48;0,3
5044;CA-2013-158694;2013-11-11;2013-11-14;Second Class;AI-10855;Arianne Irving;Consumer;United States;Los Angeles;California;90036;West;FUR-FU-10000965;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock";467,46;9,0;0,0;191,66;2013;11;11;3;51,94;0,41
5045;CA-2013-158694;2013-11-11;2013-11-14;Second Class;AI-10855;Arianne Irving;Consumer;United States;Los Angeles;California;90036;West;OFF-PA-10001363;Office Supplies;Paper;Xerox 1933;61,4;5,0;0,0;28,86;2013;11;11;3;12,28;0,47
5046;CA-2013-158694;2013-11-11;2013-11-14;Second Class;AI-10855;Arianne Irving;Consumer;United States;Los Angeles;California;90036;West;OFF-ST-10001496;Office Supplies;Storage;Standard Rollaway File with Lock;720,76;4,0;0,0;187,4;2013;11;11;3;180,19;0,26
5047;CA-2013-158694;2013-11-11;2013-11-14;Second Class;AI-10855;Arianne Irving;Consumer;United States;Los Angeles;California;90036;West;OFF-BI-10004656;Office Supplies;Binders;Peel & Stick Add-On Corner Pockets;5,18;3,0;20,0;1,81;2013;11;11;3;1,73;0,35
5048;CA-2013-158694;2013-11-11;2013-11-14;Second Class;AI-10855;Arianne Irving;Consumer;United States;Los Angeles;California;90036;West;OFF-AR-10001227;Office Supplies;Art;Newell 338;14,7;5,0;0,0;3,97;2013;11;11;3;2,94;0,27
5049;US-2011-104759;2011-03-31;2011-04-04;Standard Class;DD-13570;Dorothy Dickinson;Consumer;United States;Chicago;Illinois;60610;Central;OFF-BI-10002071;Office Supplies;Binders;Fellowes Black Plastic Comb Bindings;8,13;7,0;80,0;-13,83;2011;3;31;4;1,16;-1,7
5050;US-2011-104759;2011-03-31;2011-04-04;Standard Class;DD-13570;Dorothy Dickinson;Consumer;United States;Chicago;Illinois;60610;Central;TEC-AC-10004901;Technology;Accessories;Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ;79,98;2,0;20,0;14,0;2011;3;31;4;39,99;0,17
5051;CA-2012-150511;2012-09-18;2012-09-24;Standard Class;AB-10060;Adam Bellavance;Home Office;United States;Des Moines;Washington;98198;West;OFF-PA-10001776;Office Supplies;Paper;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";18,54;2,0;0,0;8,71;2012;9;18;6;9,27;0,47
5052;CA-2012-134922;2012-11-07;2012-11-11;Standard Class;KB-16240;Karen Bern;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-EN-10000483;Office Supplies;Envelopes;White Envelopes, White Envelopes with Clear Poly Window;24,4;2,0;20,0;7,93;2012;11;7;4;12,2;0,32
5053;US-2014-120607;2014-05-20;2014-05-20;Same Day;JC-15775;John Castell;Consumer;United States;Atlanta;Georgia;30318;South;OFF-PA-10003129;Office Supplies;Paper;Tops White Computer Printout Paper;195,64;4,0;0,0;91,95;2014;5;20;0;48,91;0,47
5054;CA-2012-141243;2012-01-03;2012-01-08;Second Class;AH-10465;Amy Hunt;Consumer;United States;Dallas;Texas;75217;Central;TEC-AC-10003198;Technology;Accessories;Enermax Acrylux Wireless Keyboard;398,4;5,0;20,0;84,66;2012;1;3;5;79,68;0,21
5055;CA-2012-141243;2012-01-03;2012-01-08;Second Class;AH-10465;Amy Hunt;Consumer;United States;Dallas;Texas;75217;Central;OFF-AR-10001246;Office Supplies;Art;Newell 317;7,06;3,0;20,0;0,79;2012;1;3;5;2,35;0,11
5056;CA-2012-141243;2012-01-03;2012-01-08;Second Class;AH-10465;Amy Hunt;Consumer;United States;Dallas;Texas;75217;Central;FUR-BO-10003272;Furniture;Bookcases;O'Sullivan Living Dimensions 5-Shelf Bookcases;1352,4;9,0;32,0;-437,54;2012;1;3;5;150,27;-0,32
5057;CA-2012-162166;2012-09-08;2012-09-11;First Class;NM-18520;Neoma Murray;Consumer;United States;Moreno Valley;California;92553;West;OFF-PA-10002606;Office Supplies;Paper;Xerox 1928;26,4;5,0;0,0;11,88;2012;9;8;3;5,28;0,45
5058;CA-2012-162166;2012-09-08;2012-09-11;First Class;NM-18520;Neoma Murray;Consumer;United States;Moreno Valley;California;92553;West;OFF-ST-10002486;Office Supplies;Storage;Eldon Shelf Savers Cubes and Bins;41,88;6,0;0,0;0,84;2012;9;8;3;6,98;0,02
5059;CA-2013-120796;2013-04-04;2013-04-08;Standard Class;CS-11950;Carlos Soltero;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10004330;Office Supplies;Binders;GBC Velobind Prepunched Cover Sets, Regency Series;99,85;9,0;70,0;-83,2;2013;4;4;4;11,09;-0,83
5060;CA-2013-109722;2013-12-06;2013-12-08;Second Class;TP-21130;Theone Pippenger;Consumer;United States;Georgetown;Kentucky;40324;South;TEC-PH-10000560;Technology;Phones;Samsung Galaxy S III - 16GB - pebble blue (T-Mobile);699,98;2,0;0,0;195,99;2013;12;6;2;349,99;0,28
5061;CA-2013-109722;2013-12-06;2013-12-08;Second Class;TP-21130;Theone Pippenger;Consumer;United States;Georgetown;Kentucky;40324;South;OFF-ST-10000060;Office Supplies;Storage;Fellowes Bankers Box Staxonsteel Drawer File/Stacking System;584,82;9,0;0,0;70,18;2013;12;6;2;64,98;0,12
5062;CA-2012-136798;2012-05-08;2012-05-12;Standard Class;DL-12925;Daniel Lacy;Consumer;United States;Minneapolis;Minnesota;55407;Central;OFF-BI-10003684;Office Supplies;Binders;Wilson Jones Legal Size Ring Binders;43,98;2,0;0,0;21,99;2012;5;8;4;21,99;0,5
5063;CA-2012-136798;2012-05-08;2012-05-12;Standard Class;DL-12925;Daniel Lacy;Consumer;United States;Minneapolis;Minnesota;55407;Central;TEC-PH-10000441;Technology;Phones;VTech DS6151;377,97;3,0;0,0;105,83;2012;5;8;4;125,99;0,28
5064;CA-2012-136798;2012-05-08;2012-05-12;Standard Class;DL-12925;Daniel Lacy;Consumer;United States;Minneapolis;Minnesota;55407;Central;FUR-FU-10000723;Furniture;Furnishings;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;123,96;3,0;0,0;11,16;2012;5;8;4;41,32;0,09
5065;CA-2014-122196;2014-09-23;2014-09-25;First Class;CA-12265;Christina Anderson;Consumer;United States;Wilmington;Delaware;19805;East;TEC-PH-10004977;Technology;Phones;GE 30524EE4;391,98;2,0;0,0;113,67;2014;9;23;2;195,99;0,29
5066;CA-2014-142090;2014-12-01;2014-12-08;Standard Class;SC-20380;Shahid Collister;Consumer;United States;Burlington;North Carolina;27217;South;TEC-AC-10002001;Technology;Accessories;Logitech Wireless Gaming Headset G930;383,98;3,0;20,0;81,59;2014;12;1;7;127,99;0,21
5067;CA-2014-142090;2014-12-01;2014-12-08;Standard Class;SC-20380;Shahid Collister;Consumer;United States;Burlington;North Carolina;27217;South;FUR-TA-10001889;Furniture;Tables;Bush Advantage Collection Racetrack Conference Table;1781,68;7,0;40,0;-653,28;2014;12;1;7;254,53;-0,37
5068;CA-2014-160934;2014-01-16;2014-01-20;Standard Class;TT-21460;Tonja Turnell;Home Office;United States;Los Angeles;California;90008;West;OFF-AR-10003504;Office Supplies;Art;Newell 347;21,4;5,0;0,0;6,21;2014;1;16;4;4,28;0,29
5069;CA-2011-124478;2011-08-08;2011-08-12;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Trenton;Michigan;48183;Central;TEC-CO-10001571;Technology;Copiers;Sharp 1540cs Digital Laser Copier;549,99;1,0;0,0;275,0;2011;8;8;4;549,99;0,5
5070;CA-2011-124478;2011-08-08;2011-08-12;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Trenton;Michigan;48183;Central;OFF-AP-10002495;Office Supplies;Appliances;Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets;167,54;3,0;10,0;37,23;2011;8;8;4;55,84;0,22
5071;CA-2011-124478;2011-08-08;2011-08-12;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Trenton;Michigan;48183;Central;OFF-EN-10002500;Office Supplies;Envelopes;Globe Weis Peel & Seel First Class Envelopes;38,34;3,0;0,0;17,25;2011;8;8;4;12,78;0,45
5072;CA-2011-124478;2011-08-08;2011-08-12;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Trenton;Michigan;48183;Central;FUR-FU-10002088;Furniture;Furnishings;Nu-Dell Float Frame 11 x 14 1/2;53,88;6,0;0,0;22,63;2011;8;8;4;8,98;0,42
5073;CA-2011-124478;2011-08-08;2011-08-12;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Trenton;Michigan;48183;Central;TEC-PH-10001128;Technology;Phones;Motorola Droid Maxx;299,98;2,0;0,0;83,99;2011;8;8;4;149,99;0,28
5074;CA-2012-145485;2012-11-05;2012-11-05;Same Day;JM-16195;Justin MacKendrick;Consumer;United States;San Francisco;California;94109;West;OFF-ST-10000649;Office Supplies;Storage;Hanging Personal Folder File;62,8;4,0;0,0;15,7;2012;11;5;0;15,7;0,25
5075;CA-2014-151071;2014-04-26;2014-04-30;Second Class;MB-18085;Mick Brown;Consumer;United States;Los Angeles;California;90049;West;OFF-BI-10002103;Office Supplies;Binders;Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl;13,9;2,0;20,0;4,52;2014;4;26;4;6,95;0,32
5076;CA-2011-134572;2011-04-20;2011-04-22;Second Class;SV-20365;Seth Vernon;Consumer;United States;Houston;Texas;77070;Central;FUR-TA-10001705;Furniture;Tables;Bush Advantage Collection Round Conference Table;744,1;5,0;30,0;-95,67;2011;4;20;2;148,82;-0,13
5077;CA-2011-134572;2011-04-20;2011-04-22;Second Class;SV-20365;Seth Vernon;Consumer;United States;Houston;Texas;77070;Central;OFF-ST-10004634;Office Supplies;Storage;Personal Folder Holder, Ebony;44,84;5,0;20,0;5,6;2011;4;20;2;8,97;0,12
5078;CA-2011-134572;2011-04-20;2011-04-22;Second Class;SV-20365;Seth Vernon;Consumer;United States;Houston;Texas;77070;Central;FUR-TA-10004442;Furniture;Tables;Riverside Furniture Stanwyck Manor Table Series;401,59;2,0;30,0;-131,95;2011;4;20;2;200,8;-0,33
5079;CA-2014-143217;2014-11-12;2014-11-18;Standard Class;CG-12040;Catherine Glotzbach;Home Office;United States;Milwaukee;Wisconsin;53209;Central;OFF-BI-10002949;Office Supplies;Binders;Prestige Round Ring Binders;18,24;3,0;0,0;8,57;2014;11;12;6;6,08;0,47
5080;US-2014-133312;2014-11-26;2014-11-30;Standard Class;BD-11500;Bradley Drucker;Consumer;United States;San Francisco;California;94122;West;FUR-BO-10002213;Furniture;Bookcases;Sauder Forest Hills Library, Woodland Oak Finish;359,5;3,0;15,0;-29,61;2014;11;26;4;119,83;-0,08
5081;US-2014-133312;2014-11-26;2014-11-30;Standard Class;BD-11500;Bradley Drucker;Consumer;United States;San Francisco;California;94122;West;OFF-ST-10001325;Office Supplies;Storage;Sterilite Officeware Hinged File Box;10,48;1,0;0,0;2,83;2014;11;26;4;10,48;0,27
5082;US-2012-137533;2012-12-18;2012-12-18;Same Day;JK-15640;Jim Kriz;Home Office;United States;Cleveland;Ohio;44105;East;OFF-PA-10003441;Office Supplies;Paper;Xerox 226;20,74;4,0;20,0;7,26;2012;12;18;0;5,18;0,35
5083;CA-2013-155138;2013-09-09;2013-09-13;Standard Class;JM-15580;Jill Matthias;Consumer;United States;Monroe;North Carolina;28110;South;TEC-AC-10004209;Technology;Accessories;Memorex Froggy Flash Drive 4 GB;35,17;4,0;20,0;8,35;2013;9;9;4;8,79;0,24
5084;CA-2013-155138;2013-09-09;2013-09-13;Standard Class;JM-15580;Jill Matthias;Consumer;United States;Monroe;North Carolina;28110;South;OFF-PA-10000501;Office Supplies;Paper;Petty Cash Envelope;64,7;3,0;20,0;23,46;2013;9;9;4;21,57;0,36
5085;CA-2013-108350;2013-06-07;2013-06-10;Second Class;SC-20230;Scot Coram;Corporate;United States;Lowell;Massachusetts;1852;East;OFF-PA-10003656;Office Supplies;Paper;Xerox 1935;105,52;4,0;0,0;48,54;2013;6;7;3;26,38;0,46
5086;CA-2012-144302;2012-06-19;2012-06-23;Standard Class;ME-17320;Maria Etezadi;Home Office;United States;Dallas;Texas;75081;Central;OFF-BI-10001107;Office Supplies;Binders;GBC White Gloss Covers, Plain Front;5,79;2,0;80,0;-9,56;2012;6;19;4;2,9;-1,65
5087;CA-2012-109001;2012-03-05;2012-03-09;Standard Class;KN-16390;Katherine Nockton;Corporate;United States;Philadelphia;Pennsylvania;19120;East;TEC-PH-10000562;Technology;Phones;Samsung Convoy 3;466,16;7,0;40,0;-93,23;2012;3;5;4;66,59;-0,2
5088;CA-2012-109001;2012-03-05;2012-03-09;Standard Class;KN-16390;Katherine Nockton;Corporate;United States;Philadelphia;Pennsylvania;19120;East;TEC-AC-10001101;Technology;Accessories;Sony 16GB Class 10 Micro SDHC R40 Memory Card;10,31;1,0;20,0;-1,29;2012;3;5;4;10,31;-0,13
5089;CA-2012-109001;2012-03-05;2012-03-09;Standard Class;KN-16390;Katherine Nockton;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10003529;Office Supplies;Binders;Avery Round Ring Poly Binders;2,56;3,0;70,0;-1,79;2012;3;5;4;0,85;-0,7
5090;CA-2014-132738;2014-08-05;2014-08-08;First Class;HM-14860;Harry Marie;Corporate;United States;Loveland;Colorado;80538;West;OFF-PA-10001752;Office Supplies;Paper;Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright);7,97;2,0;20,0;2,89;2014;8;5;3;3,98;0,36
5091;CA-2014-132738;2014-08-05;2014-08-08;First Class;HM-14860;Harry Marie;Corporate;United States;Loveland;Colorado;80538;West;OFF-EN-10001141;Office Supplies;Envelopes;"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""";8,78;1,0;20,0;3,18;2014;8;5;3;8,78;0,36
5092;CA-2014-156720;2014-12-31;2015-01-04;Standard Class;JM-15580;Jill Matthias;Consumer;United States;Loveland;Colorado;80538;West;OFF-FA-10003472;Office Supplies;Fasteners;Bagged Rubber Bands;3,02;3,0;20,0;-0,6;2014;12;31;4;1,01;-0,2
5093;CA-2012-119102;2012-05-23;2012-05-27;Standard Class;KH-16690;Kristen Hastings;Corporate;United States;Woonsocket;Rhode Island;2895;East;OFF-ST-10004507;Office Supplies;Storage;Advantus Rolling Storage Box;51,45;3,0;0,0;13,89;2012;5;23;4;17,15;0,27
5094;US-2011-140452;2011-12-06;2011-12-10;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;Chicago;Illinois;60610;Central;OFF-AP-10004036;Office Supplies;Appliances;Bionaire 99.97% HEPA Air Cleaner;14,02;4,0;80,0;-31,54;2011;12;6;4;3,5;-2,25
5095;US-2011-140452;2011-12-06;2011-12-10;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;Chicago;Illinois;60610;Central;FUR-TA-10004086;Furniture;Tables;KI Adjustable-Height Table;214,95;5,0;50,0;-120,37;2011;12;6;4;42,99;-0,56
5096;US-2011-140452;2011-12-06;2011-12-10;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;Chicago;Illinois;60610;Central;TEC-PH-10000307;Technology;Phones;Shocksock Galaxy S4 Armband;35,04;4,0;20,0;-7,01;2011;12;6;4;8,76;-0,2
5097;US-2011-140452;2011-12-06;2011-12-10;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;Chicago;Illinois;60610;Central;FUR-FU-10002088;Furniture;Furnishings;Nu-Dell Float Frame 11 x 14 1/2;10,78;3,0;60,0;-4,85;2011;12;6;4;3,59;-0,45
5098;US-2011-140452;2011-12-06;2011-12-10;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;Chicago;Illinois;60610;Central;OFF-BI-10004965;Office Supplies;Binders;Ibico Covers for Plastic or Wire Binding Elements;4,6;2,0;80,0;-8,05;2011;12;6;4;2,3;-1,75
5099;US-2011-140452;2011-12-06;2011-12-10;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;Chicago;Illinois;60610;Central;OFF-ST-10002485;Office Supplies;Storage;Rogers Deluxe File Chest;35,17;2,0;20,0;-8,35;2011;12;6;4;17,58;-0,24
5100;CA-2012-141936;2012-08-07;2012-08-12;Standard Class;PN-18775;Parhena Norris;Home Office;United States;Bakersfield;California;93309;West;OFF-BI-10002194;Office Supplies;Binders;Cardinal Hold-It CD Pocket;19,15;3,0;20,0;6,46;2012;8;7;5;6,38;0,34
5101;CA-2011-158442;2011-03-17;2011-03-17;Same Day;AZ-10750;Annie Zypern;Consumer;United States;Dallas;Texas;75217;Central;OFF-AR-10003732;Office Supplies;Art;Newell 333;4,45;2,0;20,0;0,33;2011;3;17;0;2,22;0,07
5102;CA-2011-158442;2011-03-17;2011-03-17;Same Day;AZ-10750;Annie Zypern;Consumer;United States;Dallas;Texas;75217;Central;OFF-PA-10002195;Office Supplies;Paper;Xerox 1966;5,18;1,0;20,0;1,88;2011;3;17;0;5,18;0,36
5103;CA-2011-158442;2011-03-17;2011-03-17;Same Day;AZ-10750;Annie Zypern;Consumer;United States;Dallas;Texas;75217;Central;OFF-PA-10002365;Office Supplies;Paper;Xerox 1967;15,55;3,0;20,0;5,44;2011;3;17;0;5,18;0,35
5104;CA-2012-167374;2012-03-26;2012-03-30;Second Class;GM-14500;Gene McClure;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;40,03;6,0;20,0;12,51;2012;3;26;4;6,67;0,31
5105;CA-2012-167374;2012-03-26;2012-03-30;Second Class;GM-14500;Gene McClure;Consumer;United States;Philadelphia;Pennsylvania;19140;East;TEC-AC-10004633;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack;16,78;3,0;20,0;5,03;2012;3;26;4;5,59;0,3
5106;CA-2011-116568;2011-12-14;2011-12-20;Standard Class;BM-11785;Bryan Mills;Consumer;United States;Deltona;Florida;32725;South;FUR-CH-10002439;Furniture;Chairs;Iceberg Nesting Folding Chair, 19w x 6d x 43h;186,3;4,0;20,0;13,97;2011;12;14;6;46,58;0,08
5107;CA-2012-147102;2012-09-19;2012-09-26;Standard Class;NH-18610;Nicole Hansen;Corporate;United States;Columbus;Georgia;31907;South;TEC-AC-10000682;Technology;Accessories;Kensington K72356US Mouse-in-a-Box USB Desktop Mouse;66,36;4,0;0,0;23,23;2012;9;19;7;16,59;0,35
5108;CA-2014-132213;2014-04-26;2014-04-27;First Class;PN-18775;Parhena Norris;Home Office;United States;Nashville;Tennessee;37211;South;OFF-AR-10004078;Office Supplies;Art;Newell 312;42,05;9,0;20,0;5,26;2014;4;26;1;4,67;0,12
5109;CA-2014-132213;2014-04-26;2014-04-27;First Class;PN-18775;Parhena Norris;Home Office;United States;Nashville;Tennessee;37211;South;OFF-AR-10001958;Office Supplies;Art;Stanley Bostitch Contemporary Electric Pencil Sharpeners;67,92;5,0;20,0;6,79;2014;4;26;1;13,58;0,1
